%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.position0,field.position1,field.position2,field.position3,field.position4,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4
5643588000000,282158,5643588000000,,end,joint2,joint4,joint6,motortom2m,1.217174775504076,0.09241281414843794,-1.0837750652523752,-0.8064416434104054,0.5808204289604673,4.5141901692317387e-11,-9.241773400972913e-11,3.6358098159559565e-11,1.3636867668047217e-10,-8.351412572174599e-11,0.0,0.0,0.0,0.0,0.0
5643608000000,282159,5643608000000,,end,joint2,joint4,joint6,motortom2m,1.218174775503865,0.09248868205353133,-1.0846655011948467,-0.8071041958540812,0.5812974881450046,4.513744765352644e-11,-9.243551429300612e-11,3.6363067606365534e-11,1.363875330169775e-10,-8.351530466943754e-11,0.0,0.0,0.0,0.0,0.0
5643628000000,282160,5643628000000,,end,joint2,joint4,joint6,motortom2m,1.219174775503757,0.09256454995863184,-1.0855559371374088,-0.8077667482978272,0.5817745473295899,4.513291736302357e-11,-9.245318594755063e-11,3.636798497918309e-11,1.3640620738531165e-10,-8.351635865252394e-11,0.0,0.0,0.0,0.0,0.0
5643648000000,282161,5643648000000,,end,joint2,joint4,joint6,motortom2m,1.2201747755036552,0.09264041786373323,-1.0864463730799754,-0.808429300741575,0.5822516065141796,4.512831355425457e-11,-9.247074421284807e-11,3.6372854779590514e-11,1.3642470368773447e-10,-8.351728315495621e-11,0.0,0.0,0.0,0.0,0.0
5643668000000,282162,5643668000000,,end,joint2,joint4,joint6,motortom2m,1.2211747755036386,0.09271628576884083,-1.0873368090226192,-0.8090918531853797,0.5827286656988093,4.512363414379015e-11,-9.248819277599686e-11,3.637767352917401e-11,1.3644301892658148e-10,-8.351808169235119e-11,0.0,0.0,0.0,0.0,0.0
5643688000000,282163,5643688000000,,end,joint2,joint4,joint6,motortom2m,1.2221747755036034,0.09279215367394755,-1.0882272449652453,-0.8097544056291737,0.5832057248834293,4.5118877945138694e-11,-9.250553378493378e-11,3.638243921883265e-11,1.36461151391809e-10,-8.35187563167777e-11,0.0,0.0,0.0,0.0,0.0
5643708000000,282164,5643708000000,,end,joint2,joint4,joint6,motortom2m,1.223174775503626,0.09286802157905782,-1.0891176809079237,-0.8104169580730014,0.5836827840680776,4.511404848483329e-11,-9.252276127591618e-11,3.638715758419359e-11,1.3647910616634503e-10,-8.351930134797355e-11,0.0,0.0,0.0,0.0,0.0
5643728000000,282165,5643728000000,,end,joint2,joint4,joint6,motortom2m,1.2241747755035925,0.09294388948416454,-1.0900081168505515,-0.8110795105167963,0.5841598432526984,4.510914302858028e-11,-9.25398799798023e-11,3.6391824106768114e-11,1.3649687928849993e-10,-8.351972131049088e-11,0.0,0.0,0.0,0.0,0.0
5643748000000,282166,5643748000000,,end,joint2,joint4,joint6,motortom2m,1.2251747755035787,0.09301975738927215,-1.0908985527931971,-0.8117420629606018,0.584636902437329,4.5104162391362034e-11,-9.255688854712516e-11,3.6396440089011444e-11,1.3651447192106557e-10,-8.352001492799081e-11,0.0,0.0,0.0,0.0,0.0
5643768000000,282167,5643768000000,,end,joint2,joint4,joint6,motortom2m,1.2261747755034786,0.09309562529437265,-1.0917889887357672,-0.8124046154043523,0.5851139616219188,4.5099106611479147e-11,-9.257378694513916e-11,3.6401005567143104e-11,1.3653188410576501e-10,-8.352018217994753e-11,0.0,0.0,0.0,0.0,0.0
5643788000000,282168,5643788000000,,end,joint2,joint4,joint6,motortom2m,1.2271747755033742,0.09317149319947493,-1.092679424678332,-0.8130671678480992,0.5855910208065067,4.509397655496632e-11,-9.259057382118207e-11,3.640552188884496e-11,1.3654911709291891e-10,-8.352022178162662e-11,0.0,0.0,0.0,0.0,0.0
5643808000000,282169,5643808000000,,end,joint2,joint4,joint6,motortom2m,1.2281747755031667,0.09324736110456744,-1.0935698606208062,-0.8137297202917777,0.5860680799910449,4.5088769609800045e-11,-9.260725375709969e-11,3.640998471500176e-11,1.365661671218857e-10,-8.352013810294718e-11,0.0,0.0,0.0,0.0,0.0
5643828000000,282170,5643828000000,,end,joint2,joint4,joint6,motortom2m,1.2291747755029432,0.09332322900965906,-1.0944602965632644,-0.8143922727354447,0.586545139175576,4.508348981590523e-11,-9.262381978583116e-11,3.6414400671452295e-11,1.3658303997744654e-10,-8.351992452619092e-11,0.0,0.0,0.0,0.0,0.0
5643848000000,282171,5643848000000,,end,joint2,joint4,joint6,motortom2m,1.2301747755026096,0.09339909691474269,-1.0953507325056258,-0.8150548251790406,0.5870221983600548,4.5078133189726594e-11,-9.264027893966797e-11,3.641876312898383e-11,1.3659972994745582e-10,-8.351958774533488e-11,0.0,0.0,0.0,0.0,0.0
5643868000000,282172,5643868000000,,end,joint2,joint4,joint6,motortom2m,1.2311747755022582,0.09347496481982542,-1.0962411684479703,-0.8157173776226223,0.5874992575445237,4.5072702824531975e-11,-9.265662605724303e-11,3.6423077084552e-11,1.3661624149859194e-10,-8.351912284160551e-11,0.0,0.0,0.0,0.0,0.0
5643888000000,282173,5643888000000,,end,joint2,joint4,joint6,motortom2m,1.2321747755017984,0.09355083272489928,-1.0971316043902188,-0.8163799300661347,0.587976316728942,4.5067197100325366e-11,-9.267286356843713e-11,3.642734001094387e-11,1.36632572176376e-10,-8.35185321946088e-11,0.0,0.0,0.0,0.0,0.0
5643909000000,282174,5643908000000,,end,joint2,joint4,joint6,motortom2m,1.233174775501328,0.09362670062997225,-1.0980220403324594,-0.8170424825096383,0.588453375913355,4.506161686913113e-11,-9.26889904521741e-11,3.643155310912555e-11,1.3664872330050911e-10,-8.351781479171335e-11,0.0,0.0,0.0,0.0,0.0
5643928000000,282175,5643928000000,,end,joint2,joint4,joint6,motortom2m,1.2341747755008061,0.09370256853504166,-1.098912476274653,-0.817705034953109,0.5889304350977431,4.5055960930237434e-11,-9.2705008921711e-11,3.6435714333331246e-11,1.366646931591977e-10,-8.351697273801131e-11,0.0,0.0,0.0,0.0,0.0
5643948000000,282176,5643948000000,,end,joint2,joint4,joint6,motortom2m,1.2351747755001936,0.09377843644010486,-1.0998029122167665,-0.8183675873965193,0.5894074942820895,4.505023004708616e-11,-9.272091724085116e-11,3.643982509648798e-11,1.366804827101971e-10,-8.35160044534097e-11,0.0,0.0,0.0,0.0,0.0
5643968000000,282177,5643968000000,,end,joint2,joint4,joint6,motortom2m,1.2361747754995926,0.09385430434516717,-1.100693348158888,-0.8190301398399367,0.5898845534664394,4.5044424884470924e-11,-9.273671501803539e-11,3.6443886159767544e-11,1.3669609307255668e-10,-8.351490949431057e-11,0.0,0.0,0.0,0.0,0.0
5643988000000,282178,5643988000000,,end,joint2,joint4,joint6,motortom2m,1.2371747754989189,0.09393017225022504,-1.1015837841009466,-0.819692692283307,0.5903616126507556,4.503854491196542e-11,-9.275240283997846e-11,3.644789677761051e-11,1.36711523382491e-10,-8.351368847119284e-11,0.0,0.0,0.0,0.0,0.0
5644009000000,282179,5644009000000,,end,joint2,joint4,joint6,motortom2m,1.238224775498205,0.09400983355053594,-1.1025187418401021,-0.8203883723488401,0.590862524794284,4.503229041444811e-11,-9.27687566962185e-11,3.645205361223789e-11,1.3672753136432385e-10,-8.351227073262911e-11,0.0,0.0,0.0,0.0,0.0
5644028000000,282180,5644028000000,,end,joint2,joint4,joint6,motortom2m,1.2391747754975766,0.09408190806034078,-1.103364655985068,-0.8210177971700485,0.5913157310193906,4.502656075905303e-11,-9.27834484280425e-11,3.6455766897698685e-11,1.367418440941807e-10,-8.351086811133872e-11,0.0,0.0,0.0,0.0,0.0
5644048000000,282181,5644048000000,,end,joint2,joint4,joint6,motortom2m,1.2401747754969294,0.09415777596540131,-1.1042550919271488,-0.8216803496134357,0.5917927902037192,4.50204566282656e-11,-9.279880647631575e-11,3.645962630184573e-11,1.367567346160079e-10,-8.350926903075627e-11,0.0,0.0,0.0,0.0,0.0
5644067000000,282182,5644068000000,,end,joint2,joint4,joint6,motortom2m,1.2411747754962503,0.09423364387045918,-1.1051455278692028,-0.8223429020568016,0.5922698493880327,4.5014277728349805e-11,-9.281405492895283e-11,3.646343508567639e-11,1.3677144513790552e-10,-8.350754425753458e-11,0.0,0.0,0.0,0.0,0.0
5644088000000,282183,5644088000000,,end,joint2,joint4,joint6,motortom2m,1.2421747754956405,0.0943095117755206,-1.106035963811319,-0.8230054545002146,0.59274690857238,4.500802375260488e-11,-9.282919432687885e-11,3.646719272959513e-11,1.3678597520489293e-10,-8.35056943180251e-11,0.0,0.0,0.0,0.0,0.0
5644108000000,282184,5644108000000,,end,joint2,joint4,joint6,motortom2m,1.243174775495019,0.09438537968058291,-1.1069263997534238,-0.8236680069436186,0.5932239677567201,4.5001695933518567e-11,-9.284422233629608e-11,3.647090133474508e-11,1.3680032651690408e-10,-8.350371702875073e-11,0.0,0.0,0.0,0.0,0.0
5644128000000,282185,5644128000000,,end,joint2,joint4,joint6,motortom2m,1.2441747754944856,0.09446124758565144,-1.1078168356956066,-0.8243305593870804,0.5937010269411038,4.4995293239629865e-11,-9.285914156893648e-11,3.6474558837525345e-11,1.3681449776297578e-10,-8.350161480423719e-11,0.0,0.0,0.0,0.0,0.0
5644148000000,282186,5644148000000,,end,joint2,joint4,joint6,motortom2m,1.2451747754939566,0.09453711549071997,-1.108707271637793,-0.8249931118305458,0.5941780861254884,4.498881582811359e-11,-9.287395099135565e-11,3.6478165804273326e-11,1.3682848895683868e-10,-8.349938676584329e-11,0.0,0.0,0.0,0.0,0.0
5644168000000,282187,5644168000000,,end,joint2,joint4,joint6,motortom2m,1.2461747754935288,0.09461298339579738,-1.10959770758007,-0.8256556642740787,0.5946551453099218,4.4982263935649017e-11,-9.288865066458625e-11,3.648172241277097e-11,1.3684230053074728e-10,-8.349703293478016e-11,0.0,0.0,0.0,0.0,0.0
5644188000000,282188,5644188000000,,end,joint2,joint4,joint6,motortom2m,1.2471747754931162,0.0946888513008739,-1.1104881435223604,-0.8263182167176204,0.5951322044943614,4.497563743962554e-11,-9.290324098269339e-11,3.648522836915174e-11,1.368559323242714e-10,-8.349455368637857e-11,0.0,0.0,0.0,0.0,0.0
5644208000000,282189,5644208000000,,end,joint2,joint4,joint6,motortom2m,1.248174775492811,0.09476471920596019,-1.1113785794647475,-0.826980769161235,0.5956092636788544,4.4968935882460085e-11,-9.291772261933613e-11,3.648868295843825e-11,1.368693836314631e-10,-8.34919496899047e-11,0.0,0.0,0.0,0.0,0.0
5644228000000,282190,5644228000000,,end,joint2,joint4,joint6,motortom2m,1.2491747754925253,0.09484058711104737,-1.1122690154071506,-0.827643321604862,0.5960863228633553,4.496216125773397e-11,-9.293209231480187e-11,3.6492089366655205e-11,1.3688265733394853e-10,-8.34892178416008e-11,0.0,0.0,0.0,0.0,0.0
5644248000000,282191,5644248000000,,end,joint2,joint4,joint6,motortom2m,1.250174775492348,0.09491645501614254,-1.1131594513496514,-0.82830587404856,0.5965633820479095,4.495531116167843e-11,-9.294635426395045e-11,3.649544360688116e-11,1.3689574995820717e-10,-8.34863621518849e-11,0.0,0.0,0.0,0.0,0.0
5644268000000,282192,5644268000000,,end,joint2,joint4,joint6,motortom2m,1.251174775492185,0.09499232292123949,-1.1140498872921638,-0.8289684264922679,0.5970404412324672,4.494838740267084e-11,-9.296050537004842e-11,3.649874863216622e-11,1.3690866409443027e-10,-8.348337968131067e-11,0.0,0.0,0.0,0.0,0.0
5644288000000,282193,5644288000000,,end,joint2,joint4,joint6,motortom2m,1.2521747754921195,0.09506819082634266,-1.114940323234764,-0.8296309789360405,0.597517500417073,4.494138895175861e-11,-9.297454759939347e-11,3.650200265286221e-11,1.3692139827557752e-10,-8.34802723053742e-11,0.0,0.0,0.0,0.0,0.0
5644308000000,282194,5644308000000,,end,joint2,joint4,joint6,motortom2m,1.2531747754920515,0.09514405873144671,-1.11583075917736,-0.8302935313798105,0.5979945596016787,4.493431546402582e-11,-9.298848162968434e-11,3.650520505433584e-11,1.369339520030939e-10,-8.347704067729995e-11,0.0,0.0,0.0,0.0,0.0
5644328000000,282195,5644328000000,,end,joint2,joint4,joint6,motortom2m,1.254174775492058,0.09521992663655698,-1.116721195120025,-0.8309560838236321,0.5984716187863199,4.492716803434507e-11,-9.300230556628992e-11,3.650835762330384e-11,1.3694632682049086e-10,-8.347368301487528e-11,0.0,0.0,0.0,0.0,0.0
5644348000000,282196,5644348000000,,end,joint2,joint4,joint6,motortom2m,1.2551747754920317,0.0952957945416637,-1.1176116310626627,-0.8316186362674314,0.5989486779709452,4.4919946926192535e-11,-9.301601904705741e-11,3.651146074655245e-11,1.369585231193432e-10,-8.347019897160396e-11,0.0,0.0,0.0,0.0,0.0
5644368000000,282197,5644368000000,,end,joint2,joint4,joint6,motortom2m,1.2561747754920463,0.09537166244677397,-1.118502067005334,-0.8322811887112573,0.59942573715559,4.49126514427691e-11,-9.302962337124841e-11,3.651451321376017e-11,1.369705398716464e-10,-8.346658980893877e-11,0.0,0.0,0.0,0.0,0.0
5644388000000,282198,5644388000000,,end,joint2,joint4,joint6,motortom2m,1.2571747754919933,0.09544753035187803,-1.1193925029479441,-0.832943741155038,0.599902796340201,4.4905281116028476e-11,-9.304311944729094e-11,3.651751420871904e-11,1.3698237642628828e-10,-8.34628563852807e-11,0.0,0.0,0.0,0.0,0.0
5644408000000,282199,5644408000000,,end,joint2,joint4,joint6,motortom2m,1.2581747754919475,0.09552339825698297,-1.1202829388905613,-0.8336062935988222,0.6003798555248165,4.48978374895155e-11,-9.305650472525452e-11,3.652046619962889e-11,1.369940349872288e-10,-8.345899628955683e-11,0.0,0.0,0.0,0.0,0.0
5644428000000,282200,5644428000000,,end,joint2,joint4,joint6,motortom2m,1.2591747754918536,0.09559926616208525,-1.1211733748331358,-0.8342688460425762,0.6008569147094089,4.489031925471878e-11,-9.306978155465906e-11,3.6523366987890314e-11,1.3700551368134357e-10,-8.34550117614002e-11,0.0,0.0,0.0,0.0,0.0
5644448000000,282201,5644448000000,,end,joint2,joint4,joint6,motortom2m,1.2601747754916568,0.09567513406717953,-1.1220638107756198,-0.8349313984862627,0.6013339738939543,4.4882726745794106e-11,-9.308294936513942e-11,3.652621710393145e-11,1.3701681295924163e-10,-8.345090228003703e-11,0.0,0.0,0.0,0.0,0.0
5644468000000,282202,5644468000000,,end,joint2,joint4,joint6,motortom2m,1.2611747754914449,0.09575100197227204,-1.1229542467180886,-0.8355939509299377,0.6018110330784898,4.487506117579151e-11,-9.309600625380398e-11,3.652901845060425e-11,1.370279345924743e-10,-8.344666602691935e-11,0.0,0.0,0.0,0.0,0.0
5644488000000,282203,5644488000000,,end,joint2,joint4,joint6,motortom2m,1.2621747754911246,0.09582686987735745,-1.1238446826604616,-0.8362565033735407,0.6022880922629739,4.486732034582927e-11,-9.310895594074461e-11,3.6531767428243056e-11,1.3703887536986446e-10,-8.344230657719034e-11,0.0,0.0,0.0,0.0,0.0
5644508000000,282204,5644508000000,,end,joint2,joint4,joint6,motortom2m,1.2631747754907847,0.09590273778244018,-1.1247351186028176,-0.8369190558171322,0.6027651514474481,4.485950563531805e-11,-9.312179620342659e-11,3.653446622421517e-11,1.3704963728771022e-10,-8.343782181586253e-11,0.0,0.0,0.0,0.0,0.0
5644528000000,282205,5644528000000,,end,joint2,joint4,joint6,motortom2m,1.2641747754903383,0.09597860568751493,-1.1256255545450777,-0.8375816082606526,0.6032422106318736,4.4851617489123795e-11,-9.313452653213031e-11,3.653711544770311e-11,1.370602210242619e-10,-8.343321124709863e-11,0.0,0.0,0.0,0.0,0.0
5644548000000,282206,5644548000000,,end,joint2,joint4,joint6,motortom2m,1.2651747754898786,0.09605447359258878,-1.1265159904873272,-0.8382441607041651,0.6037192698162928,4.4843655302184614e-11,-9.314714775224512e-11,3.6539714184336256e-11,1.370706256339336e-10,-8.342847569997658e-11,0.0,0.0,0.0,0.0,0.0
5644568000000,282207,5644568000000,,end,joint2,joint4,joint6,motortom2m,1.266174775489323,0.09613034149765554,-1.1274064264294896,-0.8389067131476118,0.604196329000664,4.48356193771906e-11,-9.315965973976722e-11,3.654226274733725e-11,1.370808516180709e-10,-8.342361503440282e-11,0.0,0.0,0.0,0.0,0.0
5644588000000,282208,5644588000000,,end,joint2,joint4,joint6,motortom2m,1.2671747754887663,0.09620620940272229,-1.1282968623716538,-0.8395692655910594,0.6046733881850379,4.48275093753868e-11,-9.317206289960445e-11,3.654476064201227e-11,1.3709089841986217e-10,-8.34186296768759e-11,0.0,0.0,0.0,0.0,0.0
5644608000000,282209,5644608000000,,end,joint2,joint4,joint6,motortom2m,1.268174775488128,0.09628207730778282,-1.1291872983137416,-0.8402318180344519,0.6051504473693692,4.48193250096736e-11,-9.318435796436722e-11,3.6547207284844105e-11,1.3710076566394858e-10,-8.341352031522858e-11,0.0,0.0,0.0,0.0,0.0
5644627000000,282210,5644628000000,,end,joint2,joint4,joint6,motortom2m,1.2691747754875058,0.09635794521284424,-1.1300777342558463,-0.840894370477856,0.6056275065537085,4.481106712933542e-11,-9.319654358266053e-11,3.654960401080486e-11,1.3711045457539102e-10,-8.340828566825016e-11,0.0,0.0,0.0,0.0,0.0
5644648000000,282211,5644648000000,,end,joint2,joint4,joint6,motortom2m,1.2701747754868196,0.09643381311790211,-1.1309681701978942,-0.8415569229212183,0.6061045657380202,4.4802736840114156e-11,-9.320861780680897e-11,3.6551952637010945e-11,1.3711996669951783e-10,-8.340292391167506e-11,0.0,0.0,0.0,0.0,0.0
5644668000000,282212,5644668000000,,end,joint2,joint4,joint6,motortom2m,1.2711747754861715,0.09650968102296087,-1.131858606139975,-0.8422194753646037,0.606581624922347,4.479433055945638e-11,-9.32205870450695e-11,3.655424716833704e-11,1.3712929692284514e-10,-8.33974411392096e-11,0.0,0.0,0.0,0.0,0.0
5644688000000,282213,5644688000000,,end,joint2,joint4,joint6,motortom2m,1.272174775485479,0.09658554892801785,-1.1327490420820174,-0.8428820278079616,0.6070586841066561,4.4785851164614497e-11,-9.323244621281031e-11,3.6556492367171766e-11,1.3713844931686103e-10,-8.339183254838845e-11,0.0,0.0,0.0,0.0,0.0
5644708000000,282214,5644708000000,,end,joint2,joint4,joint6,motortom2m,1.2731747754848444,0.09666141683307927,-1.1336394780241106,-0.8435445802513577,0.6075357432909909,4.4777299248112325e-11,-9.324419474791726e-11,3.655868900487208e-11,1.3714742483259505e-10,-8.338609756401903e-11,0.0,0.0,0.0,0.0,0.0
5644728000000,282215,5644728000000,,end,joint2,joint4,joint6,motortom2m,1.2741747754841874,0.09673728473813714,-1.1345299139661833,-0.8442071326947378,0.6080128024753151,4.476867257241118e-11,-9.32558364200824e-11,3.656083342658902e-11,1.3715622020081855e-10,-8.338023981083182e-11,0.0,0.0,0.0,0.0,0.0
5644748000000,282216,5644748000000,,end,joint2,joint4,joint6,motortom2m,1.275174775483607,0.096813152643203,-1.1354203499083253,-0.8448696851381694,0.6084898616596766,4.475997275932504e-11,-9.326736825039012e-11,3.6562928359935764e-11,1.3716483768110237e-10,-8.337425649412051e-11,0.0,0.0,0.0,0.0,0.0
5644768000000,282217,5644768000000,,end,joint2,joint4,joint6,motortom2m,1.276174775483022,0.09688902054826709,-1.136310785850462,-0.8455322375815983,0.6089669208440336,4.475120017885945e-11,-9.327878996959037e-11,3.656497424388993e-11,1.371732778701164e-10,-8.336814733609731e-11,0.0,0.0,0.0,0.0,0.0
5644788000000,282218,5644788000000,,end,joint2,joint4,joint6,motortom2m,1.277174775482531,0.09696488845333917,-1.137201221792683,-0.8461947900250877,0.6094439800284368,4.474235295107355e-11,-9.329010488282462e-11,3.656696795023887e-11,1.3718153805777314e-10,-8.336191549672342e-11,0.0,0.0,0.0,0.0,0.0
5644808000000,282219,5644808000000,,end,joint2,joint4,joint6,motortom2m,1.2781747754820483,0.09704075635841125,-1.138091657734912,-0.8468573424685841,0.6099210392128445,4.4733432843015926e-11,-9.330131016607322e-11,3.6568912272608565e-11,1.371896208075482e-10,-8.335555828551122e-11,0.0,0.0,0.0,0.0,0.0
5644828000000,282220,5644828000000,,end,joint2,joint4,joint6,motortom2m,1.279174775481672,0.09711662426349132,-1.1389820936772352,-0.8475198949121499,0.6103980983973019,4.472443881790156e-11,-9.33124072977011e-11,3.657080562756642e-11,1.3719752453455096e-10,-8.334907716253716e-11,0.0,0.0,0.0,0.0,0.0
5644848000000,282221,5644848000000,,end,joint2,joint4,joint6,motortom2m,1.2801747754813109,0.09719249216857317,-1.1398725296195718,-0.8481824473557271,0.6108751575817672,4.471537119977784e-11,-9.332339640086646e-11,3.657264824305388e-11,1.3720524983803754e-10,-8.334247219340642e-11,0.0,0.0,0.0,0.0,0.0
5644868000000,282222,5644868000000,,end,joint2,joint4,joint6,motortom2m,1.2811747754810598,0.09726836007366302,-1.1407629655620068,-0.8488449997993772,0.611352216766285,4.470623082199461e-11,-9.333427556446735e-11,3.6574441678698675e-11,1.3721279778287885e-10,-8.33357416275859e-11,0.0,0.0,0.0,0.0,0.0
5644888000000,282223,5644888000000,,end,joint2,joint4,joint6,motortom2m,1.2821747754808275,0.09734422797875375,-1.141653401504458,-0.8495075522430389,0.6118292759508126,4.469701636832214e-11,-9.334504740244525e-11,3.657618361000945e-11,1.3722016652797705e-10,-8.33288879418721e-11,0.0,0.0,0.0,0.0,0.0
5644908000000,282224,5644908000000,,end,joint2,joint4,joint6,motortom2m,1.2831747754807,0.09742009588385425,-1.1425438374470032,-0.8501701046867707,0.6123063351353881,4.468772959279869e-11,-9.335570910630705e-11,3.6577876815354185e-11,1.3722735862401532e-10,-8.332190845648374e-11,0.0,0.0,0.0,0.0,0.0
5644928000000,282225,5644928000000,,end,joint2,joint4,joint6,motortom2m,1.2841747754806256,0.09749596378895742,-1.1434342733895946,-0.8508326571305371,0.6127833943199921,4.4678368121918773e-11,-9.336626461737276e-11,3.657951744404998e-11,1.372343705929217e-10,-8.331480696665617e-11,0.0,0.0,0.0,0.0,0.0
5644948000000,282226,5644948000000,,end,joint2,joint4,joint6,motortom2m,1.2851747754805505,0.09757183169406147,-1.1443247093321869,-0.8514952095743027,0.6132604535045925,4.466893551279987e-11,-9.337670806379751e-11,3.6581111220645226e-11,1.3724120759552632e-10,-8.330757786488725e-11,0.0,0.0,0.0,0.0,0.0
5644968000000,282227,5644968000000,,end,joint2,joint4,joint6,motortom2m,1.2861747754805526,0.09764769959916908,-1.1452151452748467,-0.8521577620181215,0.613737512689231,4.4659426987067486e-11,-9.338704777687664e-11,3.6582650236438834e-11,1.3724786274636322e-10,-8.330022910700196e-11,0.0,0.0,0.0,0.0,0.0
5644988000000,282228,5644988000000,,end,joint2,joint4,joint6,motortom2m,1.287174775480528,0.09772356750427758,-1.1461055812174816,-0.8528203144619209,0.6142145718738545,4.464984696921835e-11,-9.33972761671918e-11,3.6584141735997596e-11,1.3725434240145164e-10,-8.329275347330013e-11,0.0,0.0,0.0,0.0,0.0
5645008000000,282229,5645008000000,,end,joint2,joint4,joint6,motortom2m,1.2881747754805453,0.09779943540938607,-1.1469960171601548,-0.8534828669057486,0.614691631058502,4.4640193595208365e-11,-9.34073964837272e-11,3.658558262512109e-11,1.372606438557831e-10,-8.3285154081576e-11,0.0,0.0,0.0,0.0,0.0
5645028000000,282230,5645028000000,,end,joint2,joint4,joint6,motortom2m,1.2891747754804967,0.0978753033144919,-1.147886453102771,-0.8541454193495328,0.6151686902431157,4.4630466950812606e-11,-9.341740865339877e-11,3.6586973004013975e-11,1.3726676723453353e-10,-8.327743086985808e-11,0.0,0.0,0.0,0.0,0.0
5645048000000,282231,5645048000000,,end,joint2,joint4,joint6,motortom2m,1.290174775480459,0.09795117121959862,-1.1487768890453944,-0.8548079717933224,0.6156457494277365,4.4620667247068736e-11,-9.34273128535045e-11,3.6588312974117314e-11,1.3727271293918883e-10,-8.326958397248247e-11,0.0,0.0,0.0,0.0,0.0
5645068000000,282232,5645068000000,,end,joint2,joint4,joint6,motortom2m,1.2911747754803287,0.09802703912469557,-1.149667324987937,-0.8554705242370524,0.6161228086123103,4.461079486187603e-11,-9.343710781097323e-11,3.658960340294145e-11,1.3727848132966217e-10,-8.32616122732651e-11,0.0,0.0,0.0,0.0,0.0
5645088000000,282233,5645088000000,,end,joint2,joint4,joint6,motortom2m,1.2921747754801878,0.0981029070297934,-1.1505577609304698,-0.8561330766807753,0.6165998677968805,4.4600848890787414e-11,-9.344679586212423e-11,3.659084246704265e-11,1.372840712775965e-10,-8.325351792686953e-11,0.0,0.0,0.0,0.0,0.0
5645108000000,282234,5645108000000,,end,joint2,joint4,joint6,motortom2m,1.293174775479943,0.09817877493488503,-1.1514481968729093,-0.856795629124429,0.6170769269814009,4.4590830555985674e-11,-9.345637471385814e-11,3.6592032239426145e-11,1.372894844692255e-10,-8.32452987912359e-11,0.0,0.0,0.0,0.0,0.0
5645128000000,282235,5645128000000,,end,joint2,joint4,joint6,motortom2m,1.2941747754796777,0.09825464283997398,-1.152338632815332,-0.8574581815680693,0.6175539861659125,4.458073816849603e-11,-9.346584713913228e-11,3.659316999006381e-11,1.3729471841428666e-10,-8.323695754838318e-11,0.0,0.0,0.0,0.0,0.0
5645148000000,282236,5645148000000,,end,joint2,joint4,joint6,motortom2m,1.2951747754793042,0.09833051074505406,-1.1532290687576578,-0.8581207340116386,0.6180310453503726,4.4570574138334244e-11,-9.34752094570684e-11,3.659425946585192e-11,1.3729977666957193e-10,-8.3228490658311e-11,0.0,0.0,0.0,0.0,0.0
5645168000000,282237,5645168000000,,end,joint2,joint4,joint6,motortom2m,1.2961747754789146,0.09840637865013413,-1.1541195046999686,-0.8587832864551963,0.618508104534822,4.4560337082409154e-11,-9.348446389530436e-11,3.6595298447421756e-11,1.373046571823935e-10,-8.32199002835978e-11,0.0,0.0,0.0,0.0,0.0
5645188000000,282238,5645188000000,,end,joint2,joint4,joint6,motortom2m,1.2971747754784202,0.09848224655520532,-1.155009940642186,-0.8594458388986839,0.6189851637192252,4.4550027123485903e-11,-9.349361063668862e-11,3.659628695711905e-11,1.3730936020023784e-10,-8.32111865758242e-11,0.0,0.0,0.0,0.0,0.0
5645208000000,282239,5645208000000,,end,joint2,joint4,joint6,motortom2m,1.2981747754779187,0.09855811446027651,-1.1559003765843983,-0.8601083913421679,0.6194622229036213,4.453964398514513e-11,-9.350264990687296e-11,3.659722462730633e-11,1.373138852233512e-10,-8.320234981137358e-11,0.0,0.0,0.0,0.0,0.0
5645228000000,282240,5645228000000,,end,joint2,joint4,joint6,motortom2m,1.299174775477323,0.0986339823653406,-1.156790812526526,-0.8607709437855897,0.6199392820879783,4.4529188665777916e-11,-9.351158028274725e-11,3.6598112969114185e-11,1.3731823375781328e-10,-8.319338860730643e-11,0.0,0.0,0.0,0.0,0.0
5645248000000,282241,5645248000000,,end,joint2,joint4,joint6,motortom2m,1.3001747754767354,0.09870985027040291,-1.157681248468661,-0.861433496229016,0.6204163412723354,4.451866070413846e-11,-9.352040281043107e-11,3.659895109901647e-11,1.373224051593252e-10,-8.318430396558502e-11,0.0,0.0,0.0,0.0,0.0
5645268000000,282242,5645268000000,,end,joint2,joint4,joint6,motortom2m,1.3011747754760732,0.09878571817546167,-1.1585716844107292,-0.8620960486723934,0.6208934004566569,4.450805931346504e-11,-9.352911858012472e-11,3.659973782416844e-11,1.37326398207181e-10,-8.317509697725067e-11,0.0,0.0,0.0,0.0,0.0
5645288000000,282243,5645288000000,,end,joint2,joint4,joint6,motortom2m,1.302174775475435,0.09886158608052487,-1.1594621203528197,-0.862758601115786,0.6213704596409872,4.4497385690346875e-11,-9.353772589214638e-11,3.660047494638159e-11,1.3733021469015624e-10,-8.316576600059998e-11,0.0,0.0,0.0,0.0,0.0
